|Query ID|Prediction
8960|9660|5
8961|5999|4
8962|11206|9
8963|1170|11
8964|7106|17
8965|9031|16
8966|8949|6
8967|9627|9
8968|3433|8
8969|8466|1
8970|293|17
8971|6441|9
8972|10976|10
8973|6219|6
8974|1556|3
8975|939|17
8976|6625|17
8977|8462|1
8978|8838|13
8979|3167|15
8980|5360|14
8981|8214|7
8982|10667|1
8983|3736|2
8984|5436|12
8985|9526|7
8986|3025|8
8987|3117|2
8988|6484|0
8989|11200|13
8990|7973|17
8991|8653|16
8992|863|17
8993|12021|11
8994|3795|0
8995|3368|14
8996|8540|17
8997|2848|0
8998|7834|17
8999|8276|11
9000|7135|10
9001|6513|10
9002|2970|3
9003|5897|2
9004|10415|16
9005|10512|2
9006|8781|5
9007|7570|16
9008|2500|13
9009|9|0
9010|5461|1
9011|484|2
9012|9950|11
9013|5049|17
9014|8610|8
9015|2873|6
9016|7684|5
9017|9489|2
9018|4198|18
9019|2020|3
9020|8076|9
9021|8864|6
9022|11155|9
9023|6438|3
9024|3557|9
9025|2751|15
9026|315|16
9027|1467|2
9028|793|12
9029|636|4
9030|5888|6
9031|1106|13
9032|448|19
9033|2950|4
9034|2337|10
9035|8928|2
9036|6230|9
9037|5656|11
9038|7121|13
9039|5733|2
9040|581|11
9041|3464|14
9042|8017|4
9043|10222|0
9044|11816|18
9045|4794|14
9046|11741|19
9047|490|5
9048|5963|14
9049|6435|15
9050|11112|7
9051|488|14
9052|31|17
9053|1444|16
9054|5850|12
9055|6517|19
9056|10874|17
9057|8766|5
9058|10820|17
9059|7125|9
9060|4223|9
9061|10472|14
9062|5608|1
9063|3524|0
9064|10857|16
9065|4780|7
9066|434|6
9067|2930|16
9068|9517|6
9069|33|7
9070|10865|7
9071|7716|14
9072|10501|19
9073|2481|13
9074|4157|13
9075|626|15
9076|1318|2
9077|5509|19
9078|1688|17
9079|9609|19
9080|8548|13
9081|6341|8
9082|9222|2
9083|9338|8
9084|8646|15
9085|8611|3
9086|6193|10
9087|8859|3
9088|5708|2
9089|2232|9
9090|10246|0
9091|10325|14
9092|6215|0
9093|3352|7
9094|889|12
9095|4946|2
9096|2429|16
9097|8677|15
9098|2203|15
9099|2490|15
9100|9853|2
9101|4486|0
9102|4058|16
9103|6507|2
9104|10772|18
9105|7912|0
9106|7357|12
9107|8015|7
9108|1014|9
9109|8086|13
9110|10613|3
9111|9812|10
9112|7084|14
9113|2195|10
9114|1655|3
9115|7502|16
9116|5416|11
9117|2230|17
9118|8225|17
9119|1524|2
9120|6383|0
9121|6627|2
9122|2160|8
9123|7063|3
9124|10101|7
9125|970|6
9126|4013|13
9127|2959|17
9128|5344|4
9129|5440|6
9130|7797|3
9131|9138|19
9132|4044|17
9133|5368|14
9134|7447|11
9135|9775|17
9136|1350|17
9137|3398|1
9138|840|7
9139|2375|17
9140|4975|9
9141|6754|7
9142|228|0
9143|8584|3
9144|3988|13
9145|6984|14
9146|5762|12
9147|5309|13
9148|7365|12
9149|10212|15
9150|9540|16
9151|11281|7
9152|8846|12
9153|1567|17
9154|2208|19
9155|3639|10
9156|4706|13
9157|8408|12
9158|7609|6
9159|7885|14
9160|1418|16
9161|4943|11
9162|8923|12
9163|3360|16
9164|328|12
9165|7303|14
9166|697|14
9167|9683|3
9168|6693|17
9169|6955|2
9170|8736|15
9171|5091|2
9172|2536|17
9173|2851|7
9174|5626|3
9175|5174|13
9176|4243|4
9177|10756|16
9178|2962|6
9179|7981|2
9180|4007|17
9181|6333|5
9182|3889|6
9183|1572|5
9184|4616|6
9185|11195|3
9186|8574|13
9187|7845|9
9188|1120|0
9189|9207|0
9190|1040|4
9191|3853|18
9192|9884|18
9193|2273|11
9194|11172|19
9195|5955|12
9196|4551|3
9197|9374|12
9198|102|16
9199|187|17
9200|9183|4
9201|5331|12
9202|8134|19
9203|6266|10
9204|2236|7
9205|3246|17
9206|3453|14
9207|8628|13
9208|8358|16
9209|4670|14
9210|1047|15
9211|7116|7
9212|74|5
9213|5729|13
9214|10126|13
9215|1353|2
9216|7781|8
9217|1885|10
9218|4693|11
9219|7955|1
9220|3299|13
9221|4715|3
9222|4287|12
9223|2096|5
9224|7423|8
9225|3710|19
9226|2274|17
9227|2302|19
9228|1811|6
9229|3694|5
9230|5715|17
9231|5445|2
9232|11085|9
9233|11596|13
9234|696|3
9235|10477|18
9236|5313|1
9237|9003|1
9238|7437|17
9239|186|8
9240|10565|17
9241|8456|1
9242|9155|11
9243|7549|19
9244|6743|13
9245|7769|2
9246|4981|0
9247|3922|6
9248|6067|16
9249|1192|18
9250|5223|10
9251|3659|3
9252|9353|8
9253|9693|9
9254|9673|1
9255|5530|7
9256|6735|13
9257|5367|14
9258|6854|15
9259|3300|17
9260|10522|14
9261|9784|1
9262|8674|4
9263|4546|4
9264|3133|6
9265|7152|0
9266|4861|17
9267|6611|13
9268|2890|3
9269|11612|0
9270|6912|2
9271|10591|13
9272|7504|7
9273|2973|12
9274|4656|2
9275|8174|4
9276|7710|10
9277|6838|4
9278|6703|16
9279|7107|17
9280|6394|12
9281|753|6
9282|1774|4
9283|10633|14
9284|2297|9
9285|9975|10
9286|4387|16
9287|3005|3
9288|7053|17
9289|4200|14
9290|7726|12
9291|10021|17
9292|5038|0
9293|5917|3
9294|9581|15
9295|4098|17
9296|9459|13
9297|9831|3
9298|3591|6
9299|3391|11
9300|5187|16
9301|3122|2
9302|5275|7
9303|3820|17
9304|4960|4
9305|2694|2
9306|6812|17
9307|6935|0
9308|64|19
9309|9412|18
9310|5280|19
9311|1457|16
9312|5178|15
9313|7104|6
9314|7369|13
9315|5289|3
9316|11639|5
9317|9481|16
9318|1019|3
9319|9193|3
9320|10740|0
9321|2418|8
9322|8558|13
9323|9431|19
9324|981|5
9325|5419|1
9326|11755|13
9327|483|3
9328|3667|3
9329|2325|8
9330|1861|0
9331|11181|2
9332|8893|9
9333|10886|0
9334|7293|7
9335|1116|16
9336|11359|0
9337|2946|4
9338|11757|18
9339|10712|7
9340|9908|14
9341|1843|19
9342|1613|10
9343|5748|12
9344|5756|9
9345|7998|0
9346|6751|8
9347|4749|15
9348|6674|19
9349|5075|14
9350|1904|5
9351|1085|6
9352|7843|7
9353|2753|10
9354|796|13
9355|450|7
9356|10014|16
9357|4298|13
9358|8597|17
9359|8393|13
9360|7545|13
9361|5383|9
9362|10413|3
9363|9794|13
9364|11864|0
9365|7329|17
9366|3789|17
9367|2557|14
9368|3357|5
9369|2143|9
9370|2932|0
9371|153|6
9372|8298|2
9373|4510|14
9374|847|2
9375|1953|9
9376|369|18
9377|52|4
9378|702|6
9379|6714|16
9380|6808|17
9381|9199|15
9382|8648|10
9383|9657|14
9384|8645|17
9385|8706|7
9386|8626|16
9387|5971|16
9388|10908|19
9389|3324|14
9390|2106|17
9391|1784|0
9392|459|16
9393|7247|17
9394|7265|3
9395|9334|13
9396|10977|10
9397|5053|16
9398|4484|13
9399|8416|14
9400|9760|14
9401|8931|16
9402|4241|7
9403|853|18
9404|1481|13
9405|5414|15
9406|4037|3
9407|2690|17
9408|2089|19
9409|3294|14
9410|11120|12
9411|7784|13
9412|10511|8
9413|4433|5
9414|2388|17
9415|2169|12
9416|7236|4
9417|3807|17
9418|2134|10
9419|7821|2
9420|10342|2
9421|4202|18
9422|3480|13
9423|1200|8
9424|4081|15
9425|4999|7
9426|1536|14
9427|11259|17
9428|2978|13
9429|6117|16
9430|6208|14
9431|10117|4
9432|7925|18
9433|1911|16
9434|7951|16
9435|8371|3
9436|15|16
9437|9131|9
9438|181|7
9439|1879|4
9440|10926|2
9441|8711|15
9442|2822|15
9443|10503|16
9444|1|17
9445|8467|17
9446|6953|13
9447|965|15
9448|1346|14
9449|10086|1
9450|2636|5
9451|5371|17
9452|9947|6
9453|279|17
9454|12209|11
9455|7522|10
9456|1088|9
9457|6636|16
9458|3767|13
9459|83|4
9460|1573|4
9461|342|0
9462|9288|2
9463|7283|15
9464|9248|13
9465|11429|3
9466|1893|16
9467|635|7
9468|4449|3
9469|1606|16
9470|3102|3
9471|8847|12
9472|135|15
9473|333|16
9474|393|5
9475|8951|11
9476|1269|3
9477|5732|1
9478|8749|13
9479|7493|2
9480|1533|2
9481|1454|13
9482|11240|12
9483|4473|8
9484|3074|12
9485|8594|3
9486|5930|14
9487|9344|8
9488|3938|9
9489|8920|11
9490|8418|17
9491|1479|15
9492|2244|2
9493|7701|0
9494|9249|7
9495|4646|16
9496|6773|13
9497|4947|14
9498|9988|13
9499|4207|17
9500|3567|13
9501|7534|0
9502|1221|14
9503|7999|11
9504|9519|12
9505|6967|12
9506|9599|18
9507|2703|18
9508|9866|10
9509|2332|12
9510|10807|11
9511|7658|2
9512|10770|8
9513|4890|6
9514|1065|16
9515|9959|4
9516|5415|3
9517|6043|1
9518|5765|9
9519|1781|1
9520|5926|15
9521|4518|9
9522|9607|12
9523|3003|14
9524|9172|1
9525|303|8
9526|2816|9
9527|2398|14
9528|4122|18
9529|4417|4
9530|424|17
9531|3488|10
9532|5327|14
9533|3729|16
9534|10935|17
9535|6430|8
9536|2609|11
9537|1928|2
9538|3584|15
9539|6081|19
9540|3606|2
9541|2522|12
9542|4455|3
9543|9897|13
9544|4601|2
9545|9643|3
9546|3018|14
9547|3852|12
9548|7399|7
9549|9890|15
9550|3865|8
9551|9898|2
9552|5605|9
9553|5120|16
9554|6299|13
9555|4192|15
9556|3719|17
9557|7060|3
9558|2459|9
9559|8368|4
9560|8432|12
9561|8071|17
9562|2612|19
9563|2498|17
9564|9571|16
9565|10798|14
9566|157|18
9567|9017|10
9568|5296|3
9569|1013|6
9570|1340|16
9571|3165|9
9572|1129|14
9573|3857|4
9574|2|3
9575|3019|10
9576|4136|7
9577|2901|19
9578|4509|0
9579|2191|9
9580|1743|4
9581|10421|17
9582|10427|13
9583|8688|1
9584|3415|0
9585|6620|12
9586|2416|16
9587|8295|11
9588|4318|6
9589|10162|18
9590|2151|11
9591|2315|11
9592|3727|4
9593|4535|1
9594|8457|14
9595|10685|18
9596|10339|13
9597|10189|7
9598|7025|10
9599|8449|13
9600|4772|10
9601|6074|4
9602|10360|17
9603|1646|4
9604|8020|8
9605|11124|19
9606|10532|6
9607|317|1
9608|798|17
9609|987|10
9610|6306|3
9611|1193|5
9612|1447|12
9613|6986|3
9614|11608|11
9615|11979|19
9616|6990|15
9617|7078|17
9618|8|2
9619|9268|9
9620|1122|0
9621|9939|19
9622|9569|16
9623|4662|19
9624|7642|10
9625|5698|4
9626|1163|13
9627|10314|7
9628|6661|3
9629|429|0
9630|5320|0
9631|10782|17
9632|1476|3
9633|4873|4
9634|9840|4
9635|1614|2
9636|5438|0
9637|703|15
9638|1199|10
9639|8637|9
9640|4930|10
9641|2266|2
9642|9402|16
9643|4362|5
9644|1113|0
9645|1540|17
9646|5267|11
9647|7734|12
9648|1855|14
9649|8324|16
9650|540|6
9651|4817|15
9652|1213|1
9653|2898|14
9654|6057|18
9655|6549|0
9656|2509|3
9657|7623|18
9658|941|10
9659|10583|8
9660|6739|11
9661|4033|14
9662|6870|17
9663|4840|0
9664|7102|9
9665|2452|4
9666|5277|10
9667|1569|4
9668|3276|12
9669|5470|17
9670|11541|7
9671|6742|14
9672|7002|7
9673|2982|1
9674|11099|10
9675|1489|7
9676|9156|19
9677|10007|14
9678|8279|13
9679|2858|9
9680|10825|3
9681|1722|14
9682|1790|19
9683|8427|8
9684|1877|0
9685|12181|4
9686|2451|6
9687|9966|18
9688|1715|2
9689|11139|4
9690|5511|17
9691|444|5
9692|9999|16
9693|8879|6
9694|2128|17
9695|900|3
9696|10434|7
9697|1862|15
9698|3413|9
9699|6916|16
9700|665|9
9701|5649|16
9702|2765|10
9703|9081|14
9704|6398|16
9705|11638|18
9706|1642|0
9707|3793|10
9708|1082|2
9709|3846|5
9710|10407|14
9711|1718|3
9712|9441|15
9713|2088|16
9714|10498|11
9715|6948|17
9716|194|3
9717|1541|5
9718|1578|0
9719|10711|13
9720|5063|5
9721|3135|1
9722|5677|1
9723|9992|17
9724|6478|10
9725|6880|16
9726|2588|6
9727|5500|1
9728|6700|4
9729|446|17
9730|4089|9
9731|8284|0
9732|7364|14
9733|6475|10
9734|4685|14
9735|1635|6
9736|3344|2
9737|6008|17
9738|8903|1
9739|7034|3
9740|10863|4
9741|10867|10
9742|5504|10
9743|2939|5
9744|7490|7
9745|5034|12
9746|3656|12
9747|5243|12
9748|7986|16
9749|7038|7
9750|5196|6
9751|6822|5
9752|10778|2
9753|9280|4
9754|12009|11
9755|2813|13
9756|4597|9
9757|4980|7
9758|3709|2
9759|2336|4
9760|2440|17
9761|10159|16
9762|6806|11
9763|6075|3
9764|5102|1
9765|8549|3
9766|6892|13
9767|3983|2
9768|7958|9
9769|4737|14
9770|3315|16
9771|9773|13
9772|7477|19
9773|11064|1
9774|5954|5
9775|1180|0
9776|7271|7
9777|4301|15
9778|6107|0
9779|6235|17
9780|3086|9
9781|190|18
9782|8788|3
9783|8117|9
9784|10180|16
9785|6040|16
9786|3041|11
9787|9048|15
9788|4156|4
9789|5828|2
9790|5822|2
9791|1009|19
9792|9937|4
9793|7537|2
9794|1620|2
9795|2900|17
9796|2660|6
9797|2104|14
9798|1684|6
9799|8034|18
9800|5323|0
9801|5427|16
9802|3956|10
9803|4466|10
9804|3348|1
9805|5809|14
9806|386|4
9807|1837|9
9808|5215|10
9809|5350|4
9810|803|17
9811|105|12
9812|61|16
9813|2699|10
9814|509|17
9815|6059|1
9816|8092|10
9817|10012|14
9818|2505|1
9819|11275|17
9820|11642|8
9821|273|3
9822|7862|17
9823|4964|2
9824|3469|17
9825|11734|1
9826|3704|5
9827|9962|4
9828|9948|12
9829|7903|19
9830|1704|0
9831|1271|12
9832|10004|10
9833|6459|4
9834|6257|4
9835|10361|16
9836|3061|14
9837|7234|4
9838|3310|12
9839|2006|6
9840|9360|19
9841|942|17
9842|6724|2
9843|4028|6
9844|1914|9
9845|591|16
9846|7832|0
9847|4195|19
9848|2303|18
9849|4948|15
9850|1616|1
9851|4687|12
9852|7727|17
9853|2186|14
9854|9022|17
9855|8187|19
9856|6709|17
9857|8372|4
9858|3069|4
9859|3629|4
9860|8825|16
9861|6196|13
9862|7190|2
9863|3314|7
9864|11531|16
9865|7638|6
9866|335|8
9867|3043|3
9868|11417|3
9869|6555|10
9870|9709|8
9871|7412|7
9872|11699|8
9873|3322|2
9874|3059|4
9875|7883|3
9876|6846|19
9877|3333|18
9878|4666|5
9879|6971|9
9880|389|19
9881|9689|16
9882|10599|15
9883|7691|8
9884|5650|10
9885|9223|3
9886|11114|14
9887|4804|6
9888|1314|16
9889|2549|0
9890|5387|4
9891|5329|12
9892|11267|19
9893|2437|12
9894|9189|7
9895|7577|1
9896|13|14
9897|823|16
9898|11266|12
9899|2212|10
9900|1383|12
9901|2896|4
9902|4845|16
9903|7759|14
9904|657|1
9905|7348|1
9906|6681|12
9907|8962|7
9908|4774|12
9909|7602|7
9910|6428|12
9911|11451|5
9912|10550|8
9913|4316|16
9914|2669|19
9915|9438|3
9916|4494|17
9917|3441|6
9918|532|17
9919|8204|9
9920|4603|17
9921|9425|19
9922|2910|2
9923|6063|1
9924|11579|18
9925|3878|13
9926|700|16
9927|3334|9
9928|1895|9
9929|2219|13
9930|1406|15
9931|5242|4
9932|2178|16
9933|9523|14
9934|3868|11
9935|7953|0
9936|10702|16
9937|4937|4
9938|8639|2
9939|2651|15
9940|7148|19
9941|2317|17
9942|8894|4
9943|1936|4
9944|7639|16
9945|2879|9
9946|4238|4
9947|10730|17
9948|1913|10
9949|7817|7
9950|8940|4
9951|2672|18
9952|6097|5
9953|3410|13
9954|3617|14
9955|770|4
9956|10693|2
9957|10218|19
9958|10496|19
9959|3153|12
9960|9668|7
9961|6995|15
9962|11599|10
9963|4397|17
9964|3645|14
9965|6110|7
9966|7752|3
9967|9485|14
9968|7987|2
9969|9527|2
9970|3602|14
9971|11604|8
9972|6050|10
9973|1488|14
9974|5863|0
9975|7967|12
9976|4658|15
9977|8932|14
9978|6116|15
9979|3155|4
9980|6771|9
9981|761|2
9982|5712|18
9983|5825|3
9984|2871|17
9985|4047|10
9986|10135|15
9987|12012|19
9988|9952|4
9989|6449|8
9990|274|16
9991|12713|8
9992|2227|2
9993|9382|14
9994|10338|10
9995|802|17
9996|5405|15
9997|1964|17
9998|11054|0
9999|2318|15
10000|5302|2
10001|5465|17
10002|1734|9
10003|5580|12
10004|8220|3
10005|7040|19
10006|646|4
10007|6458|9
10008|7161|5
10009|7216|17
10010|2760|7
10011|7425|14
10012|1586|2
10013|10110|9
10014|881|3
10015|8839|6
10016|152|1
10017|1874|15
10018|1133|4
10019|722|3
10020|6022|13
10021|3239|7
10022|463|18
10023|6479|15
10024|3742|9
10025|9932|17
10026|1671|2
10027|1755|11
10028|11420|15
10029|8012|12
10030|1468|4
10031|1463|8
10032|8206|10
10033|2997|14
10034|3420|6
10035|10239|10
10036|11210|9
10037|3478|6
10038|9604|3
10039|1087|3
10040|6567|4
10041|4056|8
10042|8799|17
10043|11074|13
10044|10259|15
10045|11346|3
10046|1711|5
10047|6419|16
10048|3564|13
10049|7590|13
10050|5219|4
10051|5685|16
10052|1033|18
10053|9823|3
10054|5562|15
10055|1738|3
10056|6529|19
10057|721|8
10058|9578|17
10059|518|5
10060|2172|16
10061|9757|16
10062|9391|12
10063|7211|3
10064|9366|4
10065|2893|11
10066|7804|13
10067|7705|0
10068|10374|13
10069|7326|15
10070|243|5
10071|7021|4
10072|8150|9
10073|5335|16
10074|201|4
10075|6131|14
10076|7064|0
10077|1184|5
10078|5966|17
10079|8520|15
10080|7552|13
10081|4057|19
10082|9291|6
10083|2458|18
10084|6985|13
10085|10165|4
10086|11301|8
10087|4785|10
10088|5880|18
10089|7082|14
10090|9615|7
10091|10629|7
10092|5826|17
10093|8551|6
10094|9691|15
10095|2586|11
10096|5848|15
10097|4340|12
10098|4485|17
10099|2598|4
10100|4745|16
10101|9595|7
10102|4306|13
10103|8128|2
10104|4288|13
10105|4228|14
10106|1297|2
10107|9638|5
10108|7165|6
10109|286|2
10110|5664|6
10111|10844|4
10112|1673|13
10113|5980|2
10114|5513|8
10115|1301|19
10116|7889|7
10117|3077|17
10118|321|9
10119|9415|0
10120|1317|11
10121|4642|6
10122|2313|11
10123|9186|16
10124|5575|17
10125|5392|17
10126|40|14
10127|3457|6
10128|6778|18
10129|7143|18
10130|7582|6
10131|11076|3
10132|4903|13
10133|10615|12
10134|10879|4
10135|9299|19
10136|3356|2
10137|7392|16
10138|6804|18
10139|3258|9
10140|1403|9
10141|8433|8
10142|5199|2
10143|8095|10
10144|7048|16
10145|9642|17
10146|9713|14
10147|8705|2
10148|1851|7
10149|4279|4
10150|3223|14
10151|9212|4
10152|7150|4
10153|6368|2
10154|11591|3
10155|2837|5
10156|3828|9
10157|4849|12
10158|9694|0
10159|4634|0
10160|10120|2
10161|10899|18
10162|9830|5
10163|4155|4
10164|641|7
10165|117|7
10166|2265|17
10167|6469|17
10168|3683|17
10169|6798|3
10170|4512|6
10171|679|14
10172|5008|9
10173|886|14
10174|1008|10
10175|4963|6
10176|7581|9
10177|6781|4
10178|11832|8
10179|176|17
10180|5220|7
10181|9277|13
10182|5604|14
10183|7899|17
10184|7471|16
10185|1561|0
10186|4973|3
10187|930|18
10188|5628|14
10189|3241|17
10190|2746|4
10191|3496|7
10192|7900|3
10193|10796|17
10194|1590|13
10195|7311|8
10196|2155|9
10197|5395|14
10198|11213|3
10199|8959|3
10200|5767|13
10201|11327|7
10202|9237|0
10203|4507|6
10204|7229|2
10205|9050|16
10206|5505|9
10207|8230|7
10208|8710|18
10209|3998|3
10210|9311|8
10211|2531|4
10212|9094|13
10213|370|14
10214|8724|9
10215|10217|19
10216|7717|16
10217|6199|15
10218|3531|11
10219|566|6
10220|11006|16
10221|11058|9
10222|10196|4
10223|4179|18
10224|7898|12
10225|3751|14
10226|4759|12
10227|6657|10
10228|475|4
10229|1251|16
10230|32|6
10231|6429|4
10232|1710|1
10233|191|0
10234|9602|4
10235|5532|7
10236|3369|2
10237|3205|19
10238|2341|0
10239|1348|0
10240|9965|10
10241|7754|13
10242|8695|7
10243|10624|2
10244|9882|10
10245|9376|6
10246|10836|17
10247|6365|12
10248|6602|2
10249|11186|5
10250|10686|16
10251|11486|16
10252|739|5
10253|3764|13
10254|8823|19
10255|1362|15
10256|5379|2
10257|1548|3
10258|3943|9
10259|7098|3
10260|7528|4
10261|6512|12
10262|7109|15
10263|10657|15
10264|10049|0
10265|3788|7
10266|8473|6
10267|2647|10
10268|1002|5
10269|5173|7
10270|1840|0
10271|11766|0
10272|9448|17
10273|11592|13
10274|9133|3
10275|4134|0
10276|7031|4
10277|4269|2
10278|3212|10
10279|5913|9
10280|2884|3
10281|9813|6
10282|474|12
10283|5693|14
10284|2747|14
10285|1278|14
10286|7197|4
10287|3186|7
10288|1342|14
10289|9979|1
10290|4653|0
10291|8715|16
10292|979|5
10293|12356|1
10294|1497|8
10295|8718|16
10296|6146|6
10297|6746|19
10298|9758|18
10299|10986|10
10300|590|0
10301|11215|13
10302|6598|4
10303|8385|4
10304|452|0
10305|10149|13
10306|4137|3
10307|8503|14
10308|6725|0
10309|4940|10
10310|4077|15
10311|9926|7
10312|1496|14
10313|10950|15
10314|319|2
10315|8765|3
10316|11119|11
10317|8077|5
10318|5517|4
10319|6420|14
10320|7382|13
10321|9747|13
10322|2086|3
10323|6939|17
10324|8722|13
10325|2843|8
10326|2724|15
10327|2702|17
10328|854|2
10329|1870|10
10330|11228|16
10331|3306|2
10332|6760|3
10333|7168|9
10334|10612|6
10335|6763|7
10336|7861|3
10337|440|4
10338|5403|10
10339|7330|12
10340|7341|2
10341|4958|1
10342|1171|2
10343|3580|16
10344|3572|17
10345|7720|14
10346|1021|10
10347|5184|1
10348|618|4
10349|2622|19
10350|8233|7
10351|11380|12
10352|5099|17
10353|11555|8
10354|5548|17
10355|3042|7
10356|6609|8
10357|7928|15
10358|9305|9
10359|4517|12
10360|1419|17
10361|10432|1
10362|113|16
10363|5726|9
10364|6718|17
10365|5779|18
10366|10333|10
10367|602|4
10368|4633|6
10369|10380|8
10370|5639|0
10371|1360|14
10372|10671|17
10373|2204|4
10374|8830|17
10375|6958|7
10376|9210|2
10377|4730|2
10378|10541|9
10379|9655|10
10380|7372|13
10381|5667|12
10382|6903|0
10383|9108|3
10384|8052|4
10385|3541|18
10386|5090|9
10387|5906|9
10388|1713|8
10389|1443|1
10390|3754|2
10391|4809|13
10392|4052|8
10393|8334|17
10394|7864|9
10395|9456|7
10396|6682|1
10397|10570|13
10398|9829|12
10399|10609|4
10400|7786|19
10401|8703|4
10402|3674|19
10403|8470|9
10404|4086|11
10405|10643|6
10406|9918|14
10407|9403|16
10408|6294|6
10409|2053|13
10410|931|2
10411|10425|3
10412|3901|4
10413|9985|19
10414|1173|16
10415|9886|17
10416|2338|19
10417|10111|7
10418|7203|3
10419|565|2
10420|8865|5
10421|5527|17
10422|740|6
10423|2773|12
10424|7276|18
10425|6190|16
10426|11577|0
10427|9474|15
10428|5893|14
10429|2457|2
10430|2400|10
10431|8784|17
10432|3150|17
10433|927|13
10434|12413|1
10435|11538|11
10436|9736|4
10437|8509|14
10438|10699|11
10439|1423|13
10440|1493|17
10441|7497|14
10442|8048|14
10443|3934|15
10444|6520|16
10445|8899|2
10446|2391|15
10447|1609|2
10448|1898|2
10449|2430|0
10450|768|19
10451|10715|4
10452|6293|19
10453|3257|10
10454|8726|18
10455|2131|4
10456|4479|4
10457|608|9
10458|6861|0
10459|3280|3
10460|1729|17
10461|6437|10
10462|3166|10
10463|3798|9
10464|865|19
10465|8689|6
10466|371|15
10467|1748|0
10468|10145|16
10469|7332|14
10470|1074|0
10471|5443|9
10472|1486|2
10473|8219|14
10474|1026|19
10475|5883|17
10476|1152|3
10477|4491|14
10478|4070|14
10479|998|19
10480|259|3
10481|6309|14
10482|4672|12
10483|4423|2
10484|7760|13
10485|943|0
10486|10174|0
10487|8933|0
10488|9303|5
10489|8400|9
10490|5493|5
10491|1386|10
10492|718|13
10493|1148|4
10494|10594|11
10495|9372|16
10496|8582|12
10497|6157|16
10498|7198|14
10499|8739|4
10500|9483|16
10501|4302|10
10502|1490|8
10503|2641|9
10504|2083|7
10505|1311|16
10506|4668|17
10507|3505|14
10508|3033|9
10509|8858|14
10510|6310|11
10511|180|15
10512|1560|6
10513|11129|13
10514|8037|14
10515|2980|18
10516|3303|13
10517|7749|18
10518|2276|2
10519|6713|10
10520|2788|12
10521|6755|5
10522|10168|2
10523|10802|11
10524|9137|17
10525|7073|17
10526|11080|13
10527|899|13
10528|2719|13
10529|5212|15
10530|4115|2
10531|1429|14
10532|8024|2
10533|9117|9
10534|1139|0
10535|11142|19
10536|9821|6
10537|8136|4
10538|8465|17
10539|972|17
10540|3653|17
10541|6514|2
10542|743|17
10543|11078|13
10544|1142|4
10545|3161|17
10546|5391|7
10547|9492|10
10548|5133|4
10549|10638|19
10550|10184|12
10551|9559|8
10552|11662|19
10553|6054|9
10554|9899|17
10555|6028|14
10556|9286|6
10557|5961|7
10558|1385|4
10559|9435|0
10560|2732|0
10561|8804|17
10562|5841|6
10563|8129|16
10564|3785|11
10565|11127|17
10566|322|1
10567|4123|16
10568|5950|3
10569|12293|18
10570|5690|12
10571|9034|1
10572|6103|4
10573|10652|1
10574|2580|4
10575|11154|15
10576|5569|18
10577|12295|11
10578|5668|4
10579|5247|5
10580|9127|16
10581|10561|5
10582|5734|10
10583|8685|14
10584|2827|14
10585|6126|16
10586|5516|14
10587|7000|17
10588|4880|18
10589|8499|18
10590|6187|13
10591|8552|14
10592|2185|17
10593|11774|13
10594|4991|17
10595|7713|17
10596|717|16
10597|4349|4
10598|9543|12
10599|6617|4
10600|3137|13
10601|2502|18
10602|5589|9
10603|10158|15
10604|1096|15
10605|262|11
10606|4054|5
10607|5746|16
10608|7572|16
10609|10051|13
10610|7614|13
10611|4852|4
10612|458|18
10613|6601|17
10614|10786|16
10615|9015|18
10616|11937|0
10617|10534|17
10618|4065|13
10619|9687|17
10620|699|2
10621|8889|2
10622|1566|11
10623|3880|6
10624|9981|17
10625|3899|14
10626|5669|3
10627|2487|1
10628|9029|18
10629|9332|0
10630|119|19
10631|3952|2
10632|6390|3
10633|5375|10
10634|6454|13
10635|10048|10
10636|3842|12
10637|909|3
10638|7957|11
10639|4425|0
10640|7519|0
10641|4042|19
10642|1146|14
10643|11515|7
10644|3014|14
10645|9159|13
10646|10576|2
10647|4667|17
10648|3071|17
10649|7456|6
10650|141|2
10651|7287|11
10652|10781|3
10653|7204|4
10654|4325|2
10655|6250|14
10656|10859|15
10657|7664|5
10658|6439|13
10659|4167|6
10660|10960|16
10661|99|16
10662|2220|6
10663|6281|6
10664|5039|2
10665|880|18
10666|5835|18
10667|11164|2
10668|7022|3
10669|1434|0
10670|7208|7
10671|11048|13
10672|8676|13
10673|7787|6
10674|975|18
10675|4159|17
10676|9283|0
10677|9805|0
10678|7603|13
10679|713|0
10680|1827|13
10681|5727|2
10682|3775|10
10683|3405|19
10684|51|13
10685|3126|0
10686|3066|12
10687|8375|5
10688|849|4
10689|2496|14
10690|7956|3
10691|8221|8
10692|1382|14
10693|2174|17
10694|6277|10
10695|6152|3
10696|6317|19
10697|9878|5
10698|6085|4
10699|11611|0
10700|9641|16
10701|2444|4
10702|5671|3
10703|1772|18
10704|3393|10
10705|693|19
10706|6095|12
10707|441|14
10708|4568|14
10709|6701|5
10710|3323|5
10711|8268|1
10712|12348|8
10713|1813|12
10714|1594|7
10715|9076|9
10716|12029|19
10717|1076|10
10718|3029|9
10719|6224|4
10720|7308|14
10721|10934|2
10722|6786|12
10723|8349|3
10724|12080|8
10725|10419|10
10726|6966|8
